CD_UOR;CD_PRF;NM_UOR_RED;CD_SBDD;CD_MUN;SG_UF;CD_UOR_JRDT
5efdd4abe7d51d0beb2dc2d8ecca890e;2e64da0bae6a7533021c760d4ba5d621;645a03edc3b0c161a28dc31958efb154;1;95750;MG;9a405a7732ab4f806431a48f6398a7cb
c53bac53013cd9ff66246c742f885941;076ccd93ad68be51f23707988e934906;0d6b66ab72d8105f1f09070ab4f04111;4;8200;SP;9a405a7732ab4f806431a48f6398a7cb
9f105ff824e9bf9aa714c8bdffb028e1;ad551fd8c04785df87b7ae269a20c243;587ef6977785c5d23ea22647b2422806;28;75600;PE;9a405a7732ab4f806431a48f6398a7cb
027b15d1da7af71859be6b90b9234831;076ccd93ad68be51f23707988e934906;deb11d806ded72c9a5a358c8d0060a62;10;8200;SP;9a405a7732ab4f806431a48f6398a7cb
a53565df9fec5b547e94bc0a739fb18f;c055dcc749c2632fd4dd806301f05ba6;7f26db2a0a40a47b4cff6cb5122a6d8e;2;99150;RJ;9a405a7732ab4f806431a48f6398a7cb
91d448ff441521f0cb33a7b4c1d6eba3;c055dcc749c2632fd4dd806301f05ba6;61ea95e32c04ee16dccdfcaca7dc621f;5;99150;RJ;9a405a7732ab4f806431a48f6398a7cb
3ef9efb31a8b83fb8af6db477ccd4d54;79121bb953a3bd47c076f20234bafd2e;9e10d5aaee8093bd6dbb70da72bd0294;22;79300;BA;9a405a7732ab4f806431a48f6398a7cb
8265cafb0a3f9307bed246769ae4af62;5f8b73c0d4b1bf60dd7173b660b87c29;754efc86db1a15cb5b4e74f934e72f5a;44;20000;SP;9a405a7732ab4f806431a48f6398a7cb
87794236ff87124c0d82484d7e382701;eefc7bfe8fd6e2c8c01aa6ca7b1aab1a;2f78fd3ae3d37daf2293489562d52bb5;21;13600;PA;9a405a7732ab4f806431a48f6398a7cb
31e8be750418a84d11d873cfa7fb2217;5f8b73c0d4b1bf60dd7173b660b87c29;fa5c4184fd463e4f604694295efa6d83;17;20000;SP;9a405a7732ab4f806431a48f6398a7cb
0b476ccbd29b464d8448826d476c1c0b;62ce4772adc0fbeae29391fc0e22509c;6b5e76888f85dcf0497ea98423cc0fc5;6;23900;SP;9a405a7732ab4f806431a48f6398a7cb
c1a34ebf23b8b7e472ffd13ef27ba58f;5f8b73c0d4b1bf60dd7173b660b87c29;29e0b836ea5294061adcc0595a651faa;43;20000;SP;9a405a7732ab4f806431a48f6398a7cb
959011ecab090b193e5055d0bc78ba74;eefc7bfe8fd6e2c8c01aa6ca7b1aab1a;ac70a723d4997874920a879e4a3d75bb;39;13600;PA;9a405a7732ab4f806431a48f6398a7cb
e9b08ff3064e378eec8ee0d3b928570a;c28f6ae146390a9c1b923233ef556c66;cb0d7fef7dfdadf979df238a8f4daebd;8;2000;DF;9a405a7732ab4f806431a48f6398a7cb
b2918c516a6c03f43b7f71de8c06a798;5f8b73c0d4b1bf60dd7173b660b87c29;639422c599d625b466bd7f63e0500d82;46;20000;SP;9a405a7732ab4f806431a48f6398a7cb
071736e3f1437608df9dc9dedd36ca07;8909a6e385b0fbc1f3885c00ae838de7;20bb0a6be4715cd83423a899466a905c;71;86900;SP;9a405a7732ab4f806431a48f6398a7cb
7928cb45f3876b4adae1ab6d9b80dcdb;eefc7bfe8fd6e2c8c01aa6ca7b1aab1a;ff46f1abb4062ac6477bfd6e63fa449f;26;13600;PA;9a405a7732ab4f806431a48f6398a7cb
46846243b0bf2cf40f9ad855c3fb39f3;be7ecaca534f98c4ca134e527b12d4c8;89f241958188f5c9294565ef2e5ee0b5;1;85950;SP;9a405a7732ab4f806431a48f6398a7cb
d85e94f725af864979f68aee61cffc6e;4e38d30e656da5ae9d3a425109ce9e04;ba585ecfe58903755ac14dc5bf957d67;15;95800;MG;9a405a7732ab4f806431a48f6398a7cb
26068d72a050fa6667f516afaed2b7ea;be7ecaca534f98c4ca134e527b12d4c8;5dff0f47f82d8ea1f32bf067834f546f;2;85950;SP;9a405a7732ab4f806431a48f6398a7cb
e861a0629d6ed42ee059522092f80042;4e38d30e656da5ae9d3a425109ce9e04;cd82aca35c6433a7706e6ff5c48bdd89;9;95800;MG;9a405a7732ab4f806431a48f6398a7cb
377aa1dfdcc655b7f707f60b1e6c7fa6;076ccd93ad68be51f23707988e934906;4d6b890c07b27cdd9d2eb4a3bbfd0e3c;6;8200;SP;9a405a7732ab4f806431a48f6398a7cb
e0fd3523ccd316e01b5f9933b4b3d157;5f8b73c0d4b1bf60dd7173b660b87c29;1ed834e25cbc02acaf90752d6a2a3995;23;20000;SP;9a405a7732ab4f806431a48f6398a7cb
fcb16d77c936676d34f71d20566ab55c;4e38d30e656da5ae9d3a425109ce9e04;015f5444424c729e151698499bd394c1;12;95800;MG;9a405a7732ab4f806431a48f6398a7cb
53a70b8888d852285ed46836d0089745;ad551fd8c04785df87b7ae269a20c243;8441192ffdffa1188e4d48e120184732;55;75600;PE;9a405a7732ab4f806431a48f6398a7cb
b814b3c23b787a6c940c030c1c18d6f1;4e38d30e656da5ae9d3a425109ce9e04;8ac4116d8ec9752c3eac7d3d044e4543;5;95800;MG;9a405a7732ab4f806431a48f6398a7cb
021a7bf9da9474f132b76b4bafb9f3de;9fb2c3bda2393ae337242f405c93a010;0474ead14e917354b7067b4c3efa3c43;1;19900;PB;9a405a7732ab4f806431a48f6398a7cb
3942a6135046ef9bb7dc157ca170e03a;773464bf4840efa9604421f8ecf90c9a;b837b2af1c751a31a5f924f9694209ec;10;14450;SC;9a405a7732ab4f806431a48f6398a7cb
a72e3105d391537500c29c6f91b6a4cf;c055dcc749c2632fd4dd806301f05ba6;fc3aef0b3fcae71e4f6aa1a37be12c8d;3;99150;RJ;9a405a7732ab4f806431a48f6398a7cb
08d367ab9d1a7a123b9a99e8a0956336;c055dcc749c2632fd4dd806301f05ba6;bdc80ccaf04513a53b731cf8e574d7c2;4;99150;RJ;9a405a7732ab4f806431a48f6398a7cb
7309d9a94f76f29dfb46fd0d567e47b4;944626adf9e3b76a3919b50dc0b080a4;7a3c6a4dd6e6225972745937546da913;14;2000;DF;9a405a7732ab4f806431a48f6398a7cb
6bac6358ec2f74e0f02538bcf35e49eb;944626adf9e3b76a3919b50dc0b080a4;08441eafdd79a074a25be5a9b2f07884;20;2000;DF;9a405a7732ab4f806431a48f6398a7cb
c4ad5adb239b50f542ed23ba19484db3;944626adf9e3b76a3919b50dc0b080a4;5e69f3e7a11660ecaf0080103cfed68b;27;2000;DF;9a405a7732ab4f806431a48f6398a7cb
d0f2260962d572b85a99865178bd78fe;a11da6bd58b95b334f8cd49f00918f16;cf4a3f53727d912b93403f06ef0f24e9;71;2000;DF;9a405a7732ab4f806431a48f6398a7cb
42dbc1b80837e95f5e3ef0026323f756;12e35d9186dd72fe62fd039385890b9c;9599ebc36f332e54dac35499539aba79;44;2000;DF;9a405a7732ab4f806431a48f6398a7cb
00ef6bbaf643714abd7a304a58649543;12e35d9186dd72fe62fd039385890b9c;a8dae861cd8e973f39f6692bc794daed;43;2000;DF;9a405a7732ab4f806431a48f6398a7cb
806ff5c410e3074e3579e09678ed7d02;12e35d9186dd72fe62fd039385890b9c;88644728200bffb30b10ece1bb68ed1e;47;2000;DF;9a405a7732ab4f806431a48f6398a7cb
5a6030ac39ad0e18826614cc2c05c00f;12e35d9186dd72fe62fd039385890b9c;bb8455c107fee4c538597224bd3999e7;40;2000;DF;9a405a7732ab4f806431a48f6398a7cb
6a6808bcb48cd17dcd49970767628a22;944626adf9e3b76a3919b50dc0b080a4;e862ff946bc8cec0f36ce36232cd83dc;26;2000;DF;9a405a7732ab4f806431a48f6398a7cb
6e396891dd12fcbed8030ab130b4a146;944626adf9e3b76a3919b50dc0b080a4;2cd9e6ecdc1eb6572120e582efc75e0d;28;2000;DF;9a405a7732ab4f806431a48f6398a7cb
6e62b92a651f0c44fd4e277ee6f6b968;944626adf9e3b76a3919b50dc0b080a4;d05bd7d7e172fd2cb2b34b936d144017;42;2000;DF;9a405a7732ab4f806431a48f6398a7cb
75c955cf962a82960f668945109c427a;944626adf9e3b76a3919b50dc0b080a4;5b878a5cf8fa9c9fda32eafdfc0d837a;24;2000;DF;9a405a7732ab4f806431a48f6398a7cb
4855264c9b125f6a44b0e41d0ac69b43;c154d855a0f33bb1ee7365af5a204279;7c7021ddfa860f211b4132fd6a375d46;24;39100;SP;9a405a7732ab4f806431a48f6398a7cb
bc8cd0288502d12ba71184ad24eda826;944626adf9e3b76a3919b50dc0b080a4;7ccb070558a5face6101ba2a993d19cf;63;2000;DF;9a405a7732ab4f806431a48f6398a7cb
531d7915b61678c8109674b14bfbf850;944626adf9e3b76a3919b50dc0b080a4;245cb1b261dc945f669605abc9307ee1;56;2000;DF;9a405a7732ab4f806431a48f6398a7cb
dd37d998f585a1db95e8d56917939737;944626adf9e3b76a3919b50dc0b080a4;c325d0253ccfa4c54ab9360bc575e18e;65;2000;DF;9a405a7732ab4f806431a48f6398a7cb
3f267ce6228fd70f7d227600c1c1d122;e3d11d85deaf57a720d252cd069bcd37;53f5dcac667a0bedc90cb9b5fff55af1;2;2000;DF;9a405a7732ab4f806431a48f6398a7cb
76d6307a34216288318a8bf55f798f43;944626adf9e3b76a3919b50dc0b080a4;e53898116b59ad36d63ed9be0bf4b148;50;2000;DF;9a405a7732ab4f806431a48f6398a7cb
7bd094b8a069c870ffb4e72b8f2af672;944626adf9e3b76a3919b50dc0b080a4;616bc906170dfff6f63fa1b6274261b0;51;2000;DF;9a405a7732ab4f806431a48f6398a7cb
1f518dbbf8f0ed5090f7a8026e59a6e3;e3d11d85deaf57a720d252cd069bcd37;b60e8aeeb63bdc7cc04475f3e4b5f0e0;1;2000;DF;9a405a7732ab4f806431a48f6398a7cb
e3cac35d8f392b848d15404234a5d98e;210b7ec74fc9cec6fb8388dbbdaf23f7;0e2516fdda11ddca4d6af36afcbeeb0b;1;37200;GO;9a405a7732ab4f806431a48f6398a7cb
688f10af18dc558588d7b3d55c33a304;65699726a3c601b9f31bf04019c8593c;ffe41b542a16d3a0b6fff90cb56c237b;11;13800;MG;9a405a7732ab4f806431a48f6398a7cb
a024705846ca9beae38a4bd12f5946b6;65699726a3c601b9f31bf04019c8593c;9a444767e9f26967cbb439cbb8b9a50c;12;13800;MG;9a405a7732ab4f806431a48f6398a7cb
436d99e7019a3151f7c4314f50f09c84;65699726a3c601b9f31bf04019c8593c;6b671d5c417b77aec807fc8bc08f8f5f;29;13800;MG;9a405a7732ab4f806431a48f6398a7cb
582a2d54829b89f83238248c64ff9f85;65699726a3c601b9f31bf04019c8593c;747d94a4941ac6b616eab7cfa1b9236a;33;13800;MG;9a405a7732ab4f806431a48f6398a7cb
f52034904f2a8a6a12a10c1fb23e2147;65699726a3c601b9f31bf04019c8593c;b250e96390270fbe1923a85c24aa1712;35;13800;MG;9a405a7732ab4f806431a48f6398a7cb
4e76bb8e72c66ac1020407778635938f;65699726a3c601b9f31bf04019c8593c;e9a3d06bd4a5dd21e3285bc1118cdbae;30;13800;MG;9a405a7732ab4f806431a48f6398a7cb
be5b6fcc496dc7476d1b53757d420da2;65699726a3c601b9f31bf04019c8593c;0d854fcff47022a8bcb8b7c0dd068d6b;34;13800;MG;9a405a7732ab4f806431a48f6398a7cb
245a6a4e6300dc8f162bfc4074983710;65699726a3c601b9f31bf04019c8593c;e5df5f09fdcb57aedf9d5510e7819375;38;13800;MG;9a405a7732ab4f806431a48f6398a7cb
d044605b09d755be6e213d267e956bd5;65699726a3c601b9f31bf04019c8593c;ba22f3f122f7f2e582007c7d3f3f7d93;18;13800;MG;9a405a7732ab4f806431a48f6398a7cb
5394803672a80ca20a04a0ccd8166eff;65699726a3c601b9f31bf04019c8593c;30b91a52dae2dd9db2548556602d0059;17;13800;MG;9a405a7732ab4f806431a48f6398a7cb
d5f1985d7b8d6c053176404d231a43e0;4fc848051e4459b8a6afeb210c3664ec;caaa37201c434e1c9338292d06b44968;8;86900;SP;9a405a7732ab4f806431a48f6398a7cb
5a3aa0b961d5921b0778cbcc07435448;b432f34c5a997c8e7c806a895ecc5e25;b248907391183f6d137ca03e90fb4ed9;10;29900;PR;9a405a7732ab4f806431a48f6398a7cb
7a36c14d4b334146f8a2d14bc1b8e86a;b432f34c5a997c8e7c806a895ecc5e25;1a1af8f0809d9c5cbf717143c302bd01;11;29900;PR;9a405a7732ab4f806431a48f6398a7cb
f4f0aade27123566b71634f077f73c40;45c68484c6fc509cb25bdfca881e5cd8;54666c40e092beae3f1cc6e7325c846f;1;29900;PR;9a405a7732ab4f806431a48f6398a7cb
f05647e3aba534bbea62653177fab1eb;45c68484c6fc509cb25bdfca881e5cd8;dcc440529f700d4972087117b55af4eb;3;29900;PR;9a405a7732ab4f806431a48f6398a7cb
329b848ae7f0c18099e365ee13db60d0;45c68484c6fc509cb25bdfca881e5cd8;d843df5d0ae3fde1e7b3fa5b61cffa26;2;29900;PR;9a405a7732ab4f806431a48f6398a7cb
917ded8046f8b6be743f967b72da29e8;45c68484c6fc509cb25bdfca881e5cd8;075bfe458acfc7e3a40ac28f23f96954;4;29900;PR;9a405a7732ab4f806431a48f6398a7cb
20834c1c2a85103054d9ed85eca05c04;b432f34c5a997c8e7c806a895ecc5e25;932b0e7e4d4476baa8c310d265b1fb83;12;29900;PR;9a405a7732ab4f806431a48f6398a7cb
9d19d20219e29aef565e397173294b57;c2ddc87b68fed4f62a29c1ff816f58b0;2cbf2b4bf75753d292b8b8ed340eb7d9;0;8100;SE;9a405a7732ab4f806431a48f6398a7cb
6b27cd7b59e015da558822a0e8fa8a3f;4fc848051e4459b8a6afeb210c3664ec;0a1b189355aef6e2ec8fba4ee3c49704;15;86900;SP;9a405a7732ab4f806431a48f6398a7cb
a209a4c663f2d821f324ed2b26ce2cb2;b432f34c5a997c8e7c806a895ecc5e25;078222917099b2a398420262ac88a65d;18;29900;PR;9a405a7732ab4f806431a48f6398a7cb
44b866c5dc09b0e1137e3c372d8bc21c;b432f34c5a997c8e7c806a895ecc5e25;56b95535a34d8f60c01a7896b1edf4c4;53;29900;PR;9a405a7732ab4f806431a48f6398a7cb
d3a719c186a6aea6c416c271dd28237c;b432f34c5a997c8e7c806a895ecc5e25;87f8eb9a4790f569b533ec85614daa1a;28;29900;PR;9a405a7732ab4f806431a48f6398a7cb
534b84916344411bb7db03bd584d8cac;95f6870ff3dcd442254e334a9033d349;e420db9dfb44c34b161d0ca90317b4ac;26;29900;PR;9a405a7732ab4f806431a48f6398a7cb
87dc5f033c63120366400e1b4cdbefcd;95f6870ff3dcd442254e334a9033d349;a4750398dd0fb75e1a3cac1403b4abb8;32;29900;PR;9a405a7732ab4f806431a48f6398a7cb
77af4277c0529f3caf041a5e75487502;95f6870ff3dcd442254e334a9033d349;f4cb235f353d20637e9bd07930a91df4;38;29900;PR;9a405a7732ab4f806431a48f6398a7cb
69ba0d0967460e2a06196675092fbcc6;95f6870ff3dcd442254e334a9033d349;5d1ee4572ddc9ad28de6682b68b22923;14;29900;PR;9a405a7732ab4f806431a48f6398a7cb
cace670d429dda52af54a5e0c7629e77;95f6870ff3dcd442254e334a9033d349;dfd6965b90dd3ce21015d880e9d32984;15;29900;PR;9a405a7732ab4f806431a48f6398a7cb
c14b3bf09641d60f2f5277cb482b2197;95f6870ff3dcd442254e334a9033d349;c57a066c35e043be6397252349878637;19;29900;PR;9a405a7732ab4f806431a48f6398a7cb
30456d95592d3de25d2e69c666898d7e;95f6870ff3dcd442254e334a9033d349;ae37a2f684836848dec1498fb7ad8c62;22;29900;PR;9a405a7732ab4f806431a48f6398a7cb
449d19487857f6838cd8ec87dff4e778;076ccd93ad68be51f23707988e934906;d29687296c441829189fc24fd8429e7c;0;8200;SP;9a405a7732ab4f806431a48f6398a7cb
81d4fe70c6ad96d9c45694cf58544e26;4c12343400ce0c1454ad4bc3860602b9;7d220199a433a08fd25d14b64ae912cf;0;13250;SP;9a405a7732ab4f806431a48f6398a7cb
0c3fdb624d5f4f16bb9fe097e016cd7c;773464bf4840efa9604421f8ecf90c9a;953a878b7e04ca0bdd6c6635990bbbba;0;14450;SC;9a405a7732ab4f806431a48f6398a7cb
2d279bad9e1982f651c0dd79450bdd1a;e70981fd305170c41a5632b2a24bbcaa;fb914456f1b2c9922d5ddc8f8c7d7528;0;16300;SP;9a405a7732ab4f806431a48f6398a7cb
a18cf0572475f203d45c1ff4a89e7b92;363ce3cd61389226b4a55b2aee2dacd7;5d75fc0a6a5c0e439b032f6dbece23a0;0;23550;PR;9a405a7732ab4f806431a48f6398a7cb
6d24dc5cb090db47bbf6ea68dedef5a8;42a85a0102b0a64d8737ffd2e00a57f4;65574bb664e6135e1b8cfd757d9419c1;0;25100;SC;9a405a7732ab4f806431a48f6398a7cb
976d9bbe9bc487a4d9b6d1d21a1ef9da;10c72a9d42dd07a028ee910f7854da5d;52e7ec1793977c2223c15e523a3f4102;0;54350;AL;9a405a7732ab4f806431a48f6398a7cb
d8204bc04fcbeb4144ccec2c2ef50445;ac9815bef801f58de83804bce86984ad;41af8401483157c1d12ca9befd70a40d;0;24500;RS;9a405a7732ab4f806431a48f6398a7cb
090566b632793e6424e58433b6cf570c;af3b6a54e9e9338abc54258e3406e485;12fa39d2a5b172579457498d96602a56;0;65101;TO;9a405a7732ab4f806431a48f6398a7cb
77d8767997f6c485b89809379a9ceb6b;e7db14e12fb49c1d78a573e6e5f542c2;2b47fe3ea3dca765824c7c1af2740e6b;0;31650;MS;9a405a7732ab4f806431a48f6398a7cb
6bb55b12a9b4d22d7d4a2299ce89cedb;83004190b1793d7aa15f8d0d49a13eba;a5d3f0b286d27fbd13ef6f966eb556c5;0;68700;RS;9a405a7732ab4f806431a48f6398a7cb
164c6720de3ff62c43a3691eb7ff164c;1cf44d7975e6c86cffa70cae95b5fbb2;943437781a6f96a6c532dbc7eb304668;0;73400;RO;9a405a7732ab4f806431a48f6398a7cb
41872c2ea49d7611135527b101064dbc;73f9ddba165b5c59c61dd64960ba8b2d;2181c1a9c19aa624a8d4e02a52c753c9;0;74200;SP;9a405a7732ab4f806431a48f6398a7cb
e40cb7cbd1724f30edb381d7d4ef9b0a;87019fb492fe6f03c3bdb29cf2ffb6eb;7305757f6dd7aed90c1ecdc4e0abd9f8;0;77100;AC;9a405a7732ab4f806431a48f6398a7cb
5d0dab7be5ba51a596800d6e920ebbfe;be7ecaca534f98c4ca134e527b12d4c8;519360e21d13d05200063117e6daadc2;0;85950;SP;9a405a7732ab4f806431a48f6398a7cb
2ce44dc8871c7f1fa1cb76c7f8b756a8;77b830096c1888016b4d7a730bbe9731;16725a6bb6d00aca3658112e4132f40c;0;85500;SP;9a405a7732ab4f806431a48f6398a7cb
56bb1136dde56b78942ff8531dda4777;c11cb55c3d8dcc03a7ab7ab722703e0a;a2be377dc0b401fd600e20a305f776d3;0;80650;RS;9a405a7732ab4f806431a48f6398a7cb
cba7cb69ae18ed3db653881ccc3fc392;51fda174c360f4ea5d21de87c4c9a792;85115256cd0dc0b9b6d94733da88f2cf;0;67100;RS;9a405a7732ab4f806431a48f6398a7cb
4e5effaa39b6890b19eedd736f58b59a;37c9216b00a111ac0e1f81de25ddff77;8fb25fb4830f13dc2b345b27bb132d30;0;28800;SC;9a405a7732ab4f806431a48f6398a7cb
d6ad0e3164c390aa401ffc3784199479;1d01bd2e16f57892f0954902899f0692;c50c0aed42fddf5754cbfe268a35de12;0;86250;MA;9a405a7732ab4f806431a48f6398a7cb
4c22eee729922b827bc7ff33abe4e627;fd3ae753500ad06fd8fa224f28bcac59;77fb37994addaa546457c00eb926e751;0;49800;SC;9a405a7732ab4f806431a48f6398a7cb
82ca8115d5ab8e7e05139f1cea2c5e67;82599a4ec94aca066873c99b4c741ed8;ef30ee2e660eba66ff8835c44e3a5318;0;93000;PI;9a405a7732ab4f806431a48f6398a7cb
66a04212026e6c48b31b7a1e06c1c597;a9cc6694dc40736d7a2ec018ea566113;ce14cb168c724f994ef43e13faefafc3;0;49650;PB;9a405a7732ab4f806431a48f6398a7cb
c2edab37020ff666e1d2bcef4e9213ac;2e64da0bae6a7533021c760d4ba5d621;18c3d4817d6b4228d817a9f7dc722eda;0;95750;MG;9a405a7732ab4f806431a48f6398a7cb
da3cac6b7f15152fe3ee7306308bb069;e85cc63b4f0f312f11e073fc68ccffd5;153c5a48d778e58ea1ab663966e89de2;0;50450;MG;9a405a7732ab4f806431a48f6398a7cb
8248d8c42ead095f7c01078c0fb4b2b9;c055dcc749c2632fd4dd806301f05ba6;96c6a9806f491937593847ac36a30853;0;99150;RJ;9a405a7732ab4f806431a48f6398a7cb
f603fc81d30f7e2a702669892e1a9ece;29d74915e1b323676bfc28f91b3c4802;bf08536423ca368d1c8c4ab5eba978bb;0;50600;SP;9a405a7732ab4f806431a48f6398a7cb
6291fdcfd29131d71acc6121f72e847e;609a199881ca4ba9c95688235cd6ac5c;781457e29e9f11cd2c66bf802795eb7c;0;53650;PR;9a405a7732ab4f806431a48f6398a7cb
e2a7609174b65610516acb23fcd4f6d4;b71f5aaf3371c2cdfb7a7c0497f569d4;94932b3c5469ab79cc28bc7141bc69c9;0;54250;AP;9a405a7732ab4f806431a48f6398a7cb
da5d16c7106ac6c93cca59ea6045f59e;3db54f5573cd617a0112d35dd1e6b1ef;f15ccb6909814f44729b6fa46585f119;0;56550;PR;9a405a7732ab4f806431a48f6398a7cb
41b49f2a17d788ffb7d1c97ba26b6878;b0bf8b3daf61246d13276dc8dcdfb87d;7cce70dcd028792524f913c1b309e407;0;60600;RN;9a405a7732ab4f806431a48f6398a7cb
ef3242a6f900ede54fb74b71be822e37;7dab099bfda35ad14715763b75487b47;dddb0fecc50e85ecf4a59eff0256d210;0;83100;SP;9a405a7732ab4f806431a48f6398a7cb
a65c33a50a6d30a8ecb26fd5b7f1007f;3e016029eeb9a92852a656f33fbf1dc6;dd75b56347f8ca29e30930fcec9d3126;0;83500;SP;9a405a7732ab4f806431a48f6398a7cb
157d48fb60506aa8eaf092b59812e889;67b878df6cd42d142f2924f3ace85c78;a8c52cce0e518b47267568e0c621f341;0;90750;SP;9a405a7732ab4f806431a48f6398a7cb
e8883e1dc162fb15724f4be4c09f4352;4e38d30e656da5ae9d3a425109ce9e04;244faa5ea6f00906013922d9bf42944f;0;95800;MG;9a405a7732ab4f806431a48f6398a7cb
9f0e373a9729dadf23c8ce681c69098e;95f6870ff3dcd442254e334a9033d349;0899ea269b8740ec91f61abd70bd638f;39;29900;PR;9a405a7732ab4f806431a48f6398a7cb
71d27b0e3a63ac43a865e4e78ea37fe4;95f6870ff3dcd442254e334a9033d349;05619bdc6fb8c57e3c2419e65cbc2ef4;46;29900;PR;9a405a7732ab4f806431a48f6398a7cb
7ef774c0239cab691c0810d5327a8bd0;95f6870ff3dcd442254e334a9033d349;0888600dbbc451893b5d4d0896a37d2a;47;29900;PR;9a405a7732ab4f806431a48f6398a7cb
4b5c3939c79dcec4e477a14c4e343a66;95f6870ff3dcd442254e334a9033d349;84a5f4b09f83fbf731353ebc99d6e671;52;29900;PR;9a405a7732ab4f806431a48f6398a7cb
3da3694af737a84cc317ca1ef77e0370;95f6870ff3dcd442254e334a9033d349;001f986c6f5f53e148f72892b0a1031e;53;29900;PR;9a405a7732ab4f806431a48f6398a7cb
91128ad1aabd80c9e5c742086def399c;95f6870ff3dcd442254e334a9033d349;34d5234a8020cd3b5f5975c85e1a5454;84;29900;PR;9a405a7732ab4f806431a48f6398a7cb
113cdf6141e43e6fd8c4c05c04e8b450;95f6870ff3dcd442254e334a9033d349;40608e9e64154b46e307d3e351ef8792;77;29900;PR;9a405a7732ab4f806431a48f6398a7cb
1c5becd77a7a7a114c149ba679754541;95f6870ff3dcd442254e334a9033d349;39062b5c34fad892fc9670a9eeb0c5ab;79;29900;PR;9a405a7732ab4f806431a48f6398a7cb
7dc9e97abb8be350265224d04ca9aedd;95f6870ff3dcd442254e334a9033d349;d7f226768738195e3ad299d3171bc0ff;82;29900;PR;9a405a7732ab4f806431a48f6398a7cb
ac0d435b1ae66eac4d4ec6f7160cf944;95f6870ff3dcd442254e334a9033d349;2e3407582e1d68ee930e726e942d33d6;83;29900;PR;9a405a7732ab4f806431a48f6398a7cb
3fdb09320238e109ace6bd2e812aba71;048e9aee4ffe42efbf7865f0bd5a2fa4;bc61429aaa5c1046726cd8f4a0ed1a98;7;70650;SP;9a405a7732ab4f806431a48f6398a7cb
e1ea424544d7f716ced70fc7708a15a2;ac9815bef801f58de83804bce86984ad;1dee05a7b9d39101364944f7e9295e8a;19;24500;RS;9a405a7732ab4f806431a48f6398a7cb
18104d3eed788ca3ad2a9fd8aa2a53b0;2d5d4cf93ccf992b3fe617b32b8296a3;9208fe257e1b63c9629fd2aa3815f7ff;36;72900;RS;9a405a7732ab4f806431a48f6398a7cb
c5b4c2f0fc2b6d47c07c5b301999126c;83004190b1793d7aa15f8d0d49a13eba;1086f862d11fb3448348b62c243bf0be;16;68700;RS;9a405a7732ab4f806431a48f6398a7cb
ca4ce5f6fa6e0f5c8c5703c9fc422f0c;1d01bd2e16f57892f0954902899f0692;f0972c0627d0d7265125d2e60ec15d58;10;86250;MA;9a405a7732ab4f806431a48f6398a7cb
db357b1ab295d705981dada484f5bb81;bdeeecd97342dada47213d06bbd67c2c;d672edfc84fdff3abc97c4838a0350bc;47;55100;AM;9a405a7732ab4f806431a48f6398a7cb
202126d40b02c1d3afef7e9c4be21a4e;e85cc63b4f0f312f11e073fc68ccffd5;f425a53e15801e23fd0747b7ebd9a70f;31;50450;MG;9a405a7732ab4f806431a48f6398a7cb
093bf2982c112a1061bfe47cb4f36713;76cf4ecb943fc5282061fffd96ff4df9;ee494cceab931a787b243d4041ab1fcc;24;63100;RS;9a405a7732ab4f806431a48f6398a7cb
b935a44930b16baec69bd2d737aa5c37;7c022d9c6dd601e087e186ee6dfe1fc7;29e7eea9c08a8d306bfd62c9f5ff7501;37;77425;RJ;9a405a7732ab4f806431a48f6398a7cb
1781007f3dbd01dd7af32990d8d7114c;7c022d9c6dd601e087e186ee6dfe1fc7;b985c4af9d4224cbdb0870004d4d6ef0;73;77425;RJ;9a405a7732ab4f806431a48f6398a7cb
06c59a8817b909dd134ecdfcf8217903;7c022d9c6dd601e087e186ee6dfe1fc7;b12a6612ca03d092ab25f287ceb53185;74;77425;RJ;9a405a7732ab4f806431a48f6398a7cb
d64057c3fa2bca65fad7da93ca6452a2;7c022d9c6dd601e087e186ee6dfe1fc7;e92ab49b5d2c679915eb678a8f519674;75;77425;RJ;9a405a7732ab4f806431a48f6398a7cb
22b049d2a10e0c836fe4ac0b3df08607;79cc30c73507cfc25d20fe7f7bcfd91b;13099e8d6df7be2dbaed9c678b36eac9;63;77425;RJ;9a405a7732ab4f806431a48f6398a7cb
d65fa70faae8d22790097bb07e8868fc;79cc30c73507cfc25d20fe7f7bcfd91b;d0bd92cb92ff435a6a01597955a795ee;75;77425;RJ;9a405a7732ab4f806431a48f6398a7cb
6a037fd3d660fc8541fa7c2e16ae32dd;4fc848051e4459b8a6afeb210c3664ec;666e767b2dd3e2a1b578045a92714a8f;20;86900;SP;9a405a7732ab4f806431a48f6398a7cb
326326bd9e14fe1edf17438b1d426084;4fc848051e4459b8a6afeb210c3664ec;d31e52f579641dc32db7193cd130c2fd;22;86900;SP;9a405a7732ab4f806431a48f6398a7cb
a2c789a754e718ec4771d87d39e78471;4fc848051e4459b8a6afeb210c3664ec;054d8ceb20638c297b1627e014cadfdc;24;86900;SP;9a405a7732ab4f806431a48f6398a7cb
c022b090f0ec491d687ada05fc0ebc3a;b432f34c5a997c8e7c806a895ecc5e25;c06e139dc6be29741ffea12ff9def998;13;29900;PR;9a405a7732ab4f806431a48f6398a7cb
